Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
05/08/2020,Cayuga,1,53,61,1173
05/09/2020,Cayuga,5,58,23,1196
05/10/2020,Cayuga,2,60,48,1244
05/11/2020,Cayuga,0,60,23,1267
05/12/2020,Cayuga,0,60,45,1312
05/13/2020,Cayuga,0,60,104,1416
05/14/2020,Cayuga,1,61,261,1677
05/15/2020,Cayuga,2,63,111,1788
05/16/2020,Cayuga,0,63,79,1867
05/17/2020,Cayuga,2,65,189,2056
05/18/2020,Cayuga,3,68,68,2124
05/19/2020,Cayuga,0,68,106,2230
05/20/2020,Cayuga,4,72,105,2335
05/21/2020,Cayuga,1,73,245,2580
05/22/2020,Cayuga,3,76,356,2936
05/23/2020,Cayuga,1,77,143,3079
05/24/2020,Cayuga,0,77,176,3255
05/25/2020,Cayuga,1,78,76,3331
05/26/2020,Cayuga,2,80,117,3448
05/27/2020,Cayuga,4,84,101,3549
05/28/2020,Cayuga,5,89,383,3932
05/29/2020,Cayuga,1,90,374,4306
05/30/2020,Cayuga,1,91,249,4555
05/31/2020,Cayuga,1,92,289,4844
06/01/2020,Cayuga,1,93,250,5094
06/02/2020,Cayuga,3,96,288,5382
06/03/2020,Cayuga,0,96,375,5757
06/04/2020,Cayuga,2,98,375,6132
06/05/2020,Cayuga,2,100,299,6431
06/06/2020,Cayuga,1,101,233,6664
06/07/2020,Cayuga,0,101,465,7129
06/08/2020,Cayuga,1,102,231,7360
06/09/2020,Cayuga,0,102,231,7591
06/10/2020,Cayuga,0,102,152,7743
06/11/2020,Cayuga,1,103,337,8080
06/12/2020,Cayuga,0,103,170,8250
06/13/2020,Cayuga,3,106,432,8682
06/14/2020,Cayuga,0,106,106,8788
06/15/2020,Cayuga,0,106,169,8957
06/16/2020,Cayuga,0,106,142,9099
06/17/2020,Cayuga,0,106,98,9197
06/18/2020,Cayuga,1,107,476,9673
06/19/2020,Cayuga,1,108,225,9898
06/20/2020,Cayuga,0,108,420,10318
06/21/2020,Cayuga,0,108,101,10419
06/22/2020,Cayuga,0,108,193,10612
06/23/2020,Cayuga,1,109,144,10756
06/24/2020,Cayuga,0,109,116,10872
06/25/2020,Cayuga,0,109,200,11072
06/26/2020,Cayuga,2,111,285,11357
03/02/2020,Chautauqua,0,0,0,0
03/03/2020,Chautauqua,0,0,0,0
03/04/2020,Chautauqua,0,0,0,0
03/05/2020,Chautauqua,0,0,0,0
03/06/2020,Chautauqua,0,0,0,0
03/07/2020,Chautauqua,0,0,0,0
03/08/2020,Chautauqua,0,0,0,0
03/09/2020,Chautauqua,0,0,0,0
03/10/2020,Chautauqua,0,0,0,0
03/11/2020,Chautauqua,0,0,0,0
03/12/2020,Chautauqua,0,0,1,1
03/13/2020,Chautauqua,0,0,1,2
03/14/2020,Chautauqua,0,0,0,2
03/15/2020,Chautauqua,0,0,1,3
03/16/2020,Chautauqua,0,0,0,3
03/17/2020,Chautauqua,0,0,0,3
03/18/2020,Chautauqua,0,0,3,6
03/19/2020,Chautauqua,0,0,1,7
03/20/2020,Chautauqua,0,0,2,9
03/21/2020,Chautauqua,0,0,4,13
03/22/2020,Chautauqua,0,0,12,25
03/23/2020,Chautauqua,0,0,4,29
03/24/2020,Chautauqua,1,1,3,32
03/25/2020,Chautauqua,0,1,4,36
03/26/2020,Chautauqua,0,1,20,56
03/27/2020,Chautauqua,4,5,19,75
03/28/2020,Chautauqua,0,5,20,95
03/29/2020,Chautauqua,0,5,3,98
03/30/2020,Chautauqua,1,6,9,107
03/31/2020,Chautauqua,0,6,9,116
04/01/2020,Chautauqua,2,8,8,124
04/02/2020,Chautauqua,1,9,15,139
04/03/2020,Chautauqua,1,10,20,159
04/04/2020,Chautauqua,1,11,28,187
04/05/2020,Chautauqua,4,15,50,237
04/06/2020,Chautauqua,1,16,37,274
04/07/2020,Chautauqua,1,17,6,280
04/08/2020,Chautauqua,1,18,32,312
04/09/2020,Chautauqua,2,20,54,366
04/10/2020,Chautauqua,1,21,67,433
04/11/2020,Chautauqua,1,22,39,472
04/12/2020,Chautauqua,1,23,25,497
04/13/2020,Chautauqua,0,23,8,505
04/14/2020,Chautauqua,1,24,19,524
04/15/2020,Chautauqua,0,24,29,553
04/16/2020,Chautauqua,1,25,32,585
04/17/2020,Chautauqua,0,25,22,607
04/18/2020,Chautauqua,0,25,20,627
04/19/2020,Chautauqua,0,25,9,636
04/20/2020,Chautauqua,0,25,3,639
04/21/2020,Chautauqua,1,26,26,665
04/22/2020,Chautauqua,0,26,38,703
04/23/2020,Chautauqua,1,27,74,777
04/24/2020,Chautauqua,0,27,97,874
04/25/2020,Chautauqua,2,29,56,930
04/26/2020,Chautauqua,1,30,101,1031
04/27/2020,Chautauqua,0,30,26,1057
04/28/2020,Chautauqua,1,31,64,1121
04/29/2020,Chautauqua,2,33,39,1160
04/30/2020,Chautauqua,2,35,47,1207
05/01/2020,Chautauqua,0,35,53,1260
05/02/2020,Chautauqua,1,36,18,1278
05/03/2020,Chautauqua,1,37,9,1287
05/04/2020,Chautauqua,0,37,54,1341
05/05/2020,Chautauqua,1,38,88,1429
05/06/2020,Chautauqua,2,40,80,1509
05/07/2020,Chautauqua,0,40,51,1560
05/08/2020,Chautauqua,0,40,97,1657
05/09/2020,Chautauqua,1,41,58,1715
05/10/2020,Chautauqua,0,41,27,1742
05/11/2020,Chautauqua,1,42,49,1791
05/12/2020,Chautauqua,1,43,125,1916
05/13/2020,Chautauqua,1,44,125,2041
05/14/2020,Chautauqua,1,45,139,2180
05/15/2020,Chautauqua,3,48,60,2240
05/16/2020,Chautauqua,0,48,91,2331
05/17/2020,Chautauqua,1,49,63,2394
05/18/2020,Chautauqua,0,49,98,2492
05/19/2020,Chautauqua,1,50,90,2582
05/20/2020,Chautauqua,8,58,273,2855
05/21/2020,Chautauqua,5,63,190,3045
05/22/2020,Chautauqua,9,72,217,3262
05/23/2020,Chautauqua,3,75,134,3396
05/24/2020,Chautauqua,0,75,38,3434
05/25/2020,Chautauqua,2,77,94,3528
05/26/2020,Chautauqua,1,78,145,3673
05/27/2020,Chautauqua,3,81,129,3802
05/28/2020,Chautauqua,1,82,637,4439
05/29/2020,Chautauqua,1,83,272,4711
05/30/2020,Chautauqua,1,84,637,5348
05/31/2020,Chautauqua,1,85,253,5601
06/01/2020,Chautauqua,1,86,184,5785
06/02/2020,Chautauqua,3,89,277,6062
06/03/2020,Chautauqua,6,95,604,6666
06/04/2020,Chautauqua,2,97,522,7188
06/05/2020,Chautauqua,2,99,364,7552
06/06/2020,Chautauqua,2,101,1131,8683
06/07/2020,Chautauqua,0,101,343,9026
06/08/2020,Chautauqua,2,103,250,9276
06/09/2020,Chautauqua,2,105,308,9584
06/10/2020,Chautauqua,1,106,778,10362
06/11/2020,Chautauqua,0,106,487,10849
06/12/2020,Chautauqua,0,106,370,11219
06/13/2020,Chautauqua,1,107,723,11942
06/14/2020,Chautauqua,0,107,261,12203
06/15/2020,Chautauqua,1,108,607,12810
06/16/2020,Chautauqua,0,108,439,13249
06/17/2020,Chautauqua,2,110,511,13760
06/18/2020,Chautauqua,2,112,407,14167
06/19/2020,Chautauqua,3,115,281,14448
06/20/2020,Chautauqua,1,116,511,14959
06/21/2020,Chautauqua,0,116,318,15277
06/22/2020,Chautauqua,0,116,393,15670
06/23/2020,Chautauqua,2,118,316,15986
06/24/2020,Chautauqua,3,121,332,16318
06/25/2020,Chautauqua,1,122,586,16904
06/26/2020,Chautauqua,1,123,207,17111
03/02/2020,Chemung,0,0,0,0
03/03/2020,Chemung,0,0,0,0
03/04/2020,Chemung,0,0,0,0
03/05/2020,Chemung,0,0,0,0
03/06/2020,Chemung,0,0,0,0
03/07/2020,Chemung,0,0,0,0
03/08/2020,Chemung,0,0,0,0
03/09/2020,Chemung,0,0,0,0
03/10/2020,Chemung,0,0,1,1
03/11/2020,Chemung,0,0,0,1
03/12/2020,Chemung,0,0,0,1
03/13/2020,Chemung,0,0,0,1
03/14/2020,Chemung,0,0,0,1
03/15/2020,Chemung,0,0,1,2
03/16/2020,Chemung,0,0,0,2
03/17/2020,Chemung,0,0,0,2
03/18/2020,Chemung,0,0,2,4
03/19/2020,Chemung,0,0,6,10
03/20/2020,Chemung,0,0,10,20
03/21/2020,Chemung,0,0,2,22
03/22/2020,Chemung,0,0,17,39
03/23/2020,Chemung,1,1,17,56
03/24/2020,Chemung,0,1,5,61
03/25/2020,Chemung,6,7,57,118
03/26/2020,Chemung,4,11,48,166
03/27/2020,Chemung,1,12,48,214
03/28/2020,Chemung,3,15,25,239
03/29/2020,Chemung,0,15,7,246
03/30/2020,Chemung,5,20,47,293
03/31/2020,Chemung,2,22,42,335
04/01/2020,Chemung,0,22,14,349
04/02/2020,Chemung,13,35,84,433
04/03/2020,Chemung,1,36,28,461
04/04/2020,Chemung,2,38,35,496
04/05/2020,Chemung,9,47,50,546
04/06/2020,Chemung,2,49,22,568
04/07/2020,Chemung,6,55,56,624
04/08/2020,Chemung,4,59,38,662
04/09/2020,Chemung,0,59,39,701
04/10/2020,Chemung,1,60,26,727
04/11/2020,Chemung,0,60,6,733
04/12/2020,Chemung,0,60,9,742
04/13/2020,Chemung,4,64,40,782
04/14/2020,Chemung,5,69,43,825
04/15/2020,Chemung,1,70,18,843
04/16/2020,Chemung,1,71,9,852
04/17/2020,Chemung,1,72,32,884
04/18/2020,Chemung,1,73,15,899
04/19/2020,Chemung,0,73,17,916
04/20/2020,Chemung,2,75,32,948
04/21/2020,Chemung,0,75,38,986
04/22/2020,Chemung,1,76,29,1015
04/23/2020,Chemung,3,79,39,1054
04/24/2020,Chemung,24,103,228,1282
04/25/2020,Chemung,3,106,17,1299
04/26/2020,Chemung,2,108,20,1319
04/27/2020,Chemung,5,113,64,1383
04/28/2020,Chemung,6,119,96,1479
04/29/2020,Chemung,3,122,84,1563
04/30/2020,Chemung,1,123,54,1617
05/01/2020,Chemung,1,124,36,1653
05/02/2020,Chemung,1,125,26,1679
05/03/2020,Chemung,1,126,244,1923
05/04/2020,Chemung,0,126,154,2077
05/05/2020,Chemung,2,128,143,2220
05/06/2020,Chemung,1,129,89,2309
05/07/2020,Chemung,1,130,46,2355
05/08/2020,Chemung,1,131,108,2463
05/09/2020,Chemung,0,131,125,2588
05/10/2020,Chemung,0,131,174,2762
05/11/2020,Chemung,0,131,68,2830
05/12/2020,Chemung,1,132,282,3112
05/13/2020,Chemung,0,132,312,3424
05/14/2020,Chemung,1,133,234,3658
05/15/2020,Chemung,1,134,240,3898
05/16/2020,Chemung,0,134,106,4004
05/17/2020,Chemung,0,134,68,4072
05/18/2020,Chemung,0,134,118,4190
05/19/2020,Chemung,0,134,113,4303
05/20/2020,Chemung,0,134,91,4394
05/21/2020,Chemung,1,135,141,4535
05/22/2020,Chemung,1,136,233,4768
05/23/2020,Chemung,0,136,215,4983
05/24/2020,Chemung,0,136,196,5179
05/25/2020,Chemung,0,136,96,5275
05/26/2020,Chemung,0,136,295,5570
05/27/2020,Chemung,0,136,63,5633
05/28/2020,Chemung,1,137,99,5732
05/29/2020,Chemung,0,137,451,6183
05/30/2020,Chemung,0,137,337,6520
05/31/2020,Chemung,0,137,73,6593
06/01/2020,Chemung,0,137,145,6738
06/02/2020,Chemung,0,137,247,6985
06/03/2020,Chemung,0,137,219,7204
06/04/2020,Chemung,0,137,114,7318
06/05/2020,Chemung,0,137,853,8171
06/06/2020,Chemung,0,137,263,8434
06/07/2020,Chemung,0,137,217,8651
06/08/2020,Chemung,1,138,544,9195
06/09/2020,Chemung,0,138,296,9491
06/10/2020,Chemung,0,138,437,9928
06/11/2020,Chemung,0,138,169,10097
06/12/2020,Chemung,0,138,380,10477
06/13/2020,Chemung,0,138,157,10634
06/14/2020,Chemung,0,138,106,10740
06/15/2020,Chemung,0,138,219,10959
06/16/2020,Chemung,0,138,325,11284
06/17/2020,Chemung,0,138,317,11601
06/18/2020,Chemung,1,139,372,11973
06/19/2020,Chemung,0,139,267,12240
06/20/2020,Chemung,0,139,108,12348
06/21/2020,Chemung,0,139,198,12546
06/22/2020,Chemung,0,139,237,12783
06/23/2020,Chemung,0,139,275,13058
06/24/2020,Chemung,0,139,306,13364
06/25/2020,Chemung,0,139,148,13512
06/26/2020,Chemung,0,139,340,13852
03/02/2020,Chenango,0,0,0,0
03/03/2020,Chenango,0,0,0,0
03/04/2020,Chenango,0,0,0,0
03/05/2020,Chenango,0,0,0,0
03/06/2020,Chenango,0,0,0,0
03/07/2020,Chenango,0,0,0,0
03/08/2020,Chenango,0,0,0,0
03/09/2020,Chenango,0,0,0,0
03/10/2020,Chenango,0,0,0,0
03/11/2020,Chenango,0,0,0,0
03/12/2020,Chenango,0,0,0,0
03/13/2020,Chenango,0,0,0,0
03/14/2020,Chenango,0,0,0,0
03/15/2020,Chenango,0,0,1,1
03/16/2020,Chenango,0,0,2,3
03/17/2020,Chenango,1,1,1,4
03/18/2020,Chenango,1,2,1,5
03/19/2020,Chenango,0,2,0,5
03/20/2020,Chenango,0,2,4,9
03/21/2020,Chenango,1,3,4,13
03/22/2020,Chenango,0,3,2,15
03/23/2020,Chenango,0,3,3,18
03/24/2020,Chenango,0,3,6,24
03/25/2020,Chenango,0,3,1,25
03/26/2020,Chenango,1,4,6,31
03/27/2020,Chenango,4,8,13,44
03/28/2020,Chenango,7,15,15,59
03/29/2020,Chenango,2,17,7,66
03/30/2020,Chenango,2,19,9,75
03/31/2020,Chenango,7,26,20,95
04/01/2020,Chenango,2,28,16,111
04/02/2020,Chenango,4,32,17,128
04/03/2020,Chenango,7,39,40,168
04/04/2020,Chenango,4,43,17,185
04/05/2020,Chenango,3,46,27,212
04/06/2020,Chenango,5,51,42,254
04/07/2020,Chenango,2,53,11,265
04/08/2020,Chenango,2,55,21,286
04/09/2020,Chenango,5,60,29,315
04/10/2020,Chenango,1,61,17,332
04/11/2020,Chenango,2,63,12,344
04/12/2020,Chenango,2,65,17,361
04/13/2020,Chenango,3,68,36,397
04/14/2020,Chenango,3,71,17,414
04/15/2020,Chenango,2,73,21,435
04/16/2020,Chenango,3,76,16,451
04/17/2020,Chenango,1,77,11,462
04/18/2020,Chenango,1,78,13,475
04/19/2020,Chenango,0,78,11,486
04/20/2020,Chenango,1,79,7,493
04/21/2020,Chenango,0,79,17,510
04/22/2020,Chenango,3,82,20,530
04/23/2020,Chenango,2,84,20,550
04/24/2020,Chenango,7,91,144,694
04/25/2020,Chenango,2,93,19,713
04/26/2020,Chenango,2,95,23,736
04/27/2020,Chenango,0,95,10,746
04/28/2020,Chenango,1,96,18,764
04/29/2020,Chenango,2,98,25,789
04/30/2020,Chenango,1,99,21,810
05/01/2020,Chenango,0,99,35,845
05/02/2020,Chenango,0,99,36,881
05/03/2020,Chenango,1,100,50,931
05/04/2020,Chenango,0,100,42,973
05/05/2020,Chenango,2,102,51,1024
05/06/2020,Chenango,3,105,50,1074
05/07/2020,Chenango,0,105,26,1100
05/08/2020,Chenango,4,109,181,1281
05/09/2020,Chenango,0,109,45,1326
05/10/2020,Chenango,2,111,107,1433
05/11/2020,Chenango,1,112,197,1630
05/12/2020,Chenango,0,112,83,1713
05/13/2020,Chenango,0,112,41,1754
05/14/2020,Chenango,1,113,45,1799
05/15/2020,Chenango,2,115,54,1853
05/16/2020,Chenango,2,117,50,1903
05/17/2020,Chenango,1,118,62,1965
05/18/2020,Chenango,0,118,67,2032
05/19/2020,Chenango,0,118,54,2086
05/20/2020,Chenango,0,118,150,2236
05/21/2020,Chenango,0,118,219,2455
05/22/2020,Chenango,0,118,143,2598
05/23/2020,Chenango,0,118,226,2824
05/24/2020,Chenango,1,119,217,3041
05/25/2020,Chenango,4,123,221,3262
05/26/2020,Chenango,2,125,122,3384
05/27/2020,Chenango,1,126,139,3523
05/28/2020,Chenango,4,130,168,3691
05/29/2020,Chenango,2,132,199,3890
05/30/2020,Chenango,1,133,404,4294
05/31/2020,Chenango,0,133,173,4467
06/01/2020,Chenango,0,133,190,4657
06/02/2020,Chenango,0,133,245,4902
06/03/2020,Chenango,0,133,193,5095
06/04/2020,Chenango,0,133,329,5424
06/05/2020,Chenango,0,133,252,5676
06/06/2020,Chenango,1,134,233,5909
06/07/2020,Chenango,1,135,313,6222
06/08/2020,Chenango,0,135,177,6399
06/09/2020,Chenango,2,137,234,6633
06/10/2020,Chenango,0,137,264,6897
06/11/2020,Chenango,1,138,273,7170
06/12/2020,Chenango,0,138,188,7358
06/13/2020,Chenango,0,138,219,7577
06/14/2020,Chenango,0,138,79,7656
06/15/2020,Chenango,1,139,213,7869
06/16/2020,Chenango,0,139,175,8044
06/17/2020,Chenango,0,139,281,8325
06/18/2020,Chenango,0,139,359,8684
06/19/2020,Chenango,0,139,169,8853
06/20/2020,Chenango,0,139,348,9201
06/21/2020,Chenango,1,140,134,9335
06/22/2020,Chenango,1,141,273,9608
06/23/2020,Chenango,1,142,83,9691
06/24/2020,Chenango,2,144,217,9908
06/25/2020,Chenango,1,145,300,10208
06/26/2020,Chenango,1,146,199,10407
03/02/2020,Clinton,0,0,0,0
03/03/2020,Clinton,0,0,0,0
03/04/2020,Clinton,0,0,0,0
03/05/2020,Clinton,0,0,0,0
03/06/2020,Clinton,0,0,0,0
03/07/2020,Clinton,0,0,0,0
03/08/2020,Clinton,0,0,0,0
03/09/2020,Clinton,0,0,0,0
03/10/2020,Clinton,0,0,0,0
03/11/2020,Clinton,0,0,4,4
03/12/2020,Clinton,0,0,3,7
03/13/2020,Clinton,0,0,1,8
03/14/2020,Clinton,0,0,1,9
03/15/2020,Clinton,0,0,0,9
03/16/2020,Clinton,1,1,1,10
03/17/2020,Clinton,0,1,3,13
03/18/2020,Clinton,1,2,21,34
03/19/2020,Clinton,0,2,9,43
03/20/2020,Clinton,2,4,12,55
03/21/2020,Clinton,0,4,2,57
03/22/2020,Clinton,2,6,12,69
03/23/2020,Clinton,2,8,17,86
03/24/2020,Clinton,2,10,14,100
03/25/2020,Clinton,1,11,16,116
03/26/2020,Clinton,0,11,6,122
03/27/2020,Clinton,1,12,22,144
03/28/2020,Clinton,1,13,18,162
03/29/2020,Clinton,4,17,19,181
03/30/2020,Clinton,4,21,9,190
03/31/2020,Clinton,4,25,21,211
04/01/2020,Clinton,0,25,5,216
04/02/2020,Clinton,5,30,16,232
04/03/2020,Clinton,1,31,11,243
04/04/2020,Clinton,2,33,23,266
04/05/2020,Clinton,3,36,14,280
04/06/2020,Clinton,1,37,16,296
04/07/2020,Clinton,2,39,25,321
04/08/2020,Clinton,1,40,25,346
04/09/2020,Clinton,3,43,17,363
04/10/2020,Clinton,0,43,23,386
04/11/2020,Clinton,0,43,25,411
04/12/2020,Clinton,1,44,9,420
04/13/2020,Clinton,1,45,23,443
04/14/2020,Clinton,0,45,8,451
04/15/2020,Clinton,1,46,17,468
04/16/2020,Clinton,1,47,21,489
04/17/2020,Clinton,1,48,16,505
04/18/2020,Clinton,1,49,12,517
04/19/2020,Clinton,2,51,10,527
04/20/2020,Clinton,0,51,17,544
04/21/2020,Clinton,0,51,4,548
04/22/2020,Clinton,1,52,11,559
04/23/2020,Clinton,1,53,14,573
04/24/2020,Clinton,1,54,39,612
04/25/2020,Clinton,3,57,28,640
04/26/2020,Clinton,2,59,30,670
04/27/2020,Clinton,0,59,15,685
04/28/2020,Clinton,0,59,23,708
04/29/2020,Clinton,0,59,40,748
04/30/2020,Clinton,2,61,48,796
05/01/2020,Clinton,1,62,35,831
05/02/2020,Clinton,4,66,33,864
05/03/2020,Clinton,2,68,21,885
05/04/2020,Clinton,1,69,27,912
05/05/2020,Clinton,0,69,25,937
05/06/2020,Clinton,0,69,22,959
05/07/2020,Clinton,5,74,72,1031
05/08/2020,Clinton,2,76,27,1058
05/09/2020,Clinton,0,76,33,1091
05/10/2020,Clinton,0,76,53,1144
05/11/2020,Clinton,1,77,38,1182
05/12/2020,Clinton,1,78,53,1235
05/13/2020,Clinton,3,81,123,1358
05/14/2020,Clinton,4,85,126,1484
05/15/2020,Clinton,6,91,150,1634
05/16/2020,Clinton,1,92,88,1722
05/17/2020,Clinton,2,94,155,1877
05/18/2020,Clinton,0,94,59,1936
05/19/2020,Clinton,0,94,58,1994
05/20/2020,Clinton,0,94,204,2198
05/21/2020,Clinton,0,94,131,2329
05/22/2020,Clinton,1,95,135,2464
05/23/2020,Clinton,0,95,131,2595
05/24/2020,Clinton,0,95,70,2665
05/25/2020,Clinton,0,95,108,2773
05/26/2020,Clinton,0,95,51,2824
05/27/2020,Clinton,0,95,201,3025
05/28/2020,Clinton,0,95,226,3251
05/29/2020,Clinton,0,95,441,3692
05/30/2020,Clinton,0,95,329,4021
05/31/2020,Clinton,1,96,146,4167
06/01/2020,Clinton,1,97,147,4314
06/02/2020,Clinton,0,97,309,4623
06/03/2020,Clinton,0,97,632,5255
06/04/2020,Clinton,0,97,319,5574
06/05/2020,Clinton,0,97,421,5995
06/06/2020,Clinton,0,97,305,6300
06/07/2020,Clinton,0,97,220,6520
06/08/2020,Clinton,0,97,105,6625
06/09/2020,Clinton,0,97,306,6931
06/10/2020,Clinton,1,98,268,7199
06/11/2020,Clinton,0,98,350,7549
06/12/2020,Clinton,0,98,285,7834
06/13/2020,Clinton,0,98,187,8021
06/14/2020,Clinton,0,98,137,8158
06/15/2020,Clinton,1,99,225,8383
06/16/2020,Clinton,0,99,242,8625
06/17/2020,Clinton,0,99,252,8877
06/18/2020,Clinton,0,99,251,9128
06/19/2020,Clinton,1,100,325,9453
06/20/2020,Clinton,0,100,112,9565
06/21/2020,Clinton,0,100,192,9757
06/22/2020,Clinton,0,100,167,9924
06/23/2020,Clinton,0,100,184,10108
06/24/2020,Clinton,1,101,312,10420
06/25/2020,Clinton,0,101,153,10573
06/26/2020,Clinton,0,101,264,10837
03/02/2020,Columbia,0,0,0,0
03/03/2020,Columbia,0,0,0,0
03/04/2020,Columbia,0,0,0,0
03/05/2020,Columbia,0,0,0,0
03/06/2020,Columbia,0,0,0,0
03/07/2020,Columbia,0,0,0,0
03/08/2020,Columbia,0,0,1,1
03/09/2020,Columbia,0,0,0,1
03/10/2020,Columbia,0,0,0,1
03/11/2020,Columbia,0,0,2,3
03/12/2020,Columbia,0,0,2,5
03/13/2020,Columbia,0,0,1,6
03/14/2020,Columbia,0,0,4,10
03/15/2020,Columbia,0,0,2,12
03/16/2020,Columbia,0,0,13,25
03/17/2020,Columbia,0,0,14,39
03/18/2020,Columbia,0,0,32,71
03/19/2020,Columbia,1,1,24,95
03/20/2020,Columbia,1,2,35,130
03/21/2020,Columbia,3,5,52,182
03/22/2020,Columbia,5,10,48,230
03/23/2020,Columbia,1,11,10,240
03/24/2020,Columbia,1,12,15,255
03/25/2020,Columbia,1,13,22,277
03/26/2020,Columbia,7,20,20,297
03/27/2020,Columbia,2,22,15,312
03/28/2020,Columbia,1,23,11,323
03/29/2020,Columbia,3,26,26,349
03/30/2020,Columbia,4,30,14,363
03/31/2020,Columbia,1,31,12,375
04/01/2020,Columbia,5,36,21,396
04/02/2020,Columbia,6,42,22,418
04/03/2020,Columbia,7,49,20,438
04/04/2020,Columbia,2,51,15,453
04/05/2020,Columbia,8,59,23,476
04/06/2020,Columbia,2,61,15,491
04/07/2020,Columbia,2,63,8,499
04/08/2020,Columbia,7,70,27,526
04/09/2020,Columbia,4,74,55,581
04/10/2020,Columbia,3,77,30,611
04/11/2020,Columbia,2,79,35,646
04/12/2020,Columbia,1,80,27,673
04/13/2020,Columbia,4,84,30,703
04/14/2020,Columbia,12,96,55,758
04/15/2020,Columbia,3,99,28,786
04/16/2020,Columbia,2,101,20,806
04/17/2020,Columbia,4,105,32,838
04/18/2020,Columbia,2,107,34,872
04/19/2020,Columbia,4,111,17,889
04/20/2020,Columbia,2,113,24,913
04/21/2020,Columbia,4,117,34,947
04/22/2020,Columbia,6,123,35,982
04/23/2020,Columbia,6,129,35,1017
04/24/2020,Columbia,11,140,105,1122
04/25/2020,Columbia,3,143,27,1149
04/26/2020,Columbia,3,146,22,1171
04/27/2020,Columbia,8,154,33,1204
04/28/2020,Columbia,11,165,37,1241
04/29/2020,Columbia,5,170,61,1302
04/30/2020,Columbia,32,202,76,1378
05/01/2020,Columbia,3,205,37,1415
05/02/2020,Columbia,4,209,57,1472
05/03/2020,Columbia,4,213,38,1510
05/04/2020,Columbia,16,229,79,1589
05/05/2020,Columbia,62,291,188,1777
05/06/2020,Columbia,11,302,58,1835
05/07/2020,Columbia,2,304,70,1905
05/08/2020,Columbia,0,304,42,1947
05/09/2020,Columbia,8,312,264,2211
05/10/2020,Columbia,2,314,41,2252
05/11/2020,Columbia,0,314,55,2307
05/12/2020,Columbia,4,318,85,2392
05/13/2020,Columbia,9,327,100,2492
05/14/2020,Columbia,6,333,95,2587
05/15/2020,Columbia,5,338,71,2658
05/16/2020,Columbia,2,340,68,2726
05/17/2020,Columbia,6,346,86,2812
05/18/2020,Columbia,4,350,39,2851
05/19/2020,Columbia,0,350,107,2958
05/20/2020,Columbia,5,355,128,3086
05/21/2020,Columbia,1,356,78,3164
05/22/2020,Columbia,3,359,96,3260
05/23/2020,Columbia,6,365,94,3354
05/24/2020,Columbia,7,372,134,3488
05/25/2020,Columbia,1,373,145,3633
05/26/2020,Columbia,7,380,62,3695
05/27/2020,Columbia,0,380,145,3840
05/28/2020,Columbia,2,382,159,3999
05/29/2020,Columbia,1,383,125,4124
05/30/2020,Columbia,4,387,211,4335
05/31/2020,Columbia,2,389,94,4429
06/01/2020,Columbia,2,391,167,4596
06/02/2020,Columbia,8,399,393,4989
06/03/2020,Columbia,1,400,276,5265
06/04/2020,Columbia,11,411,269,5534
06/05/2020,Columbia,1,412,225,5759
06/06/2020,Columbia,2,414,211,5970
06/07/2020,Columbia,0,414,144,6114
06/08/2020,Columbia,0,414,145,6259
06/09/2020,Columbia,6,420,310,6569
06/10/2020,Columbia,4,424,233,6802
06/11/2020,Columbia,4,428,412,7214
06/12/2020,Columbia,3,431,176,7390
06/13/2020,Columbia,5,436,198,7588
06/14/2020,Columbia,3,439,95,7683
06/15/2020,Columbia,3,442,198,7881
06/16/2020,Columbia,0,442,134,8015
06/17/2020,Columbia,1,443,189,8204
06/18/2020,Columbia,3,446,454,8658
06/19/2020,Columbia,5,451,335,8993
06/20/2020,Columbia,0,451,182,9175
06/21/2020,Columbia,1,452,146,9321
06/22/2020,Columbia,2,454,106,9427
06/23/2020,Columbia,0,454,174,9601
06/24/2020,Columbia,1,455,300,9901
06/25/2020,Columbia,5,460,447,10348
06/26/2020,Columbia,1,461,179,10527
03/02/2020,Cortland,0,0,0,0
03/03/2020,Cortland,0,0,0,0
03/04/2020,Cortland,0,0,0,0
03/05/2020,Cortland,0,0,0,0
03/06/2020,Cortland,0,0,0,0
03/07/2020,Cortland,0,0,1,1
03/08/2020,Cortland,0,0,0,1
03/09/2020,Cortland,0,0,0,1
03/10/2020,Cortland,0,0,0,1
03/11/2020,Cortland,0,0,0,1
03/12/2020,Cortland,0,0,0,1
03/13/2020,Cortland,0,0,0,1
03/14/2020,Cortland,0,0,1,2
03/15/2020,Cortland,0,0,0,2
03/16/2020,Cortland,0,0,2,4
03/17/2020,Cortland,0,0,1,5
03/18/2020,Cortland,0,0,1,6
03/19/2020,Cortland,0,0,7,13
03/20/2020,Cortland,0,0,15,28
03/21/2020,Cortland,1,1,17,45
03/22/2020,Cortland,1,2,55,100
03/23/2020,Cortland,0,2,30,130
03/24/2020,Cortland,0,2,3,133
03/25/2020,Cortland,0,2,41,174
03/26/2020,Cortland,2,4,34,208
03/27/2020,Cortland,1,5,45,253
03/28/2020,Cortland,1,6,28,281
03/29/2020,Cortland,2,8,48,329
03/30/2020,Cortland,0,8,9,338
03/31/2020,Cortland,0,8,12,350
