Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
03/30/2020,Oswego,1,15,30,316
03/30/2020,Otsego,1,18,8,158
03/30/2020,Putnam,19,186,71,820
03/30/2020,Queens,2022,13691,3325,24924
03/30/2020,Rensselaer,1,41,20,1143
03/30/2020,Richmond,324,2889,691,6544
03/30/2020,Rockland,352,2863,739,7277
03/30/2020,Saratoga,3,108,23,1642
03/30/2020,Schenectady,5,85,33,1141
03/30/2020,Schoharie,0,6,4,84
03/30/2020,Schuyler,0,2,6,66
03/30/2020,Seneca,2,2,7,80
03/30/2020,St. Lawrence,17,30,74,386
03/30/2020,Steuben,5,24,39,228
03/30/2020,Suffolk,922,6713,1857,17685
03/30/2020,Sullivan,8,109,33,706
03/30/2020,Tioga,3,7,21,125
03/30/2020,Tompkins,0,66,18,1151
03/30/2020,Ulster,21,211,123,1334
03/30/2020,Warren,0,18,6,462
03/30/2020,Washington,3,10,7,266
03/30/2020,Wayne,4,19,28,284
03/30/2020,Westchester,641,9967,1515,35623
03/30/2020,Wyoming,1,9,13,115
03/30/2020,Yates,0,0,3,47
03/29/2020,Albany,12,217,61,3524
03/29/2020,Allegany,1,7,7,121
03/29/2020,Bronx,658,6962,1160,14998
03/29/2020,Broome,6,35,36,285
03/29/2020,Cattaraugus,2,6,7,146
03/29/2020,Cayuga,1,3,37,227
03/29/2020,Chautauqua,0,5,3,98
03/29/2020,Chemung,0,15,7,246
03/29/2020,Chenango,2,17,7,66
03/29/2020,Clinton,4,17,19,181
03/29/2020,Columbia,3,26,26,349
03/29/2020,Cortland,2,8,48,329
03/29/2020,Delaware,3,11,12,103
03/29/2020,Dutchess,72,392,227,2066
03/29/2020,Erie,18,376,67,1899
03/29/2020,Essex,0,4,3,74
03/29/2020,Franklin,0,6,14,96
03/29/2020,Fulton,0,1,12,119
03/29/2020,Genesee,0,9,12,130
03/29/2020,Greene,3,10,13,206
03/29/2020,Hamilton,0,2,0,14
03/29/2020,Herkimer,2,12,8,78
03/29/2020,Jefferson,4,11,100,332
03/29/2020,Kings,1011,10029,1627,20695
03/29/2020,Lewis,0,2,16,59
03/29/2020,Livingston,2,12,10,113
03/29/2020,Madison,10,34,30,215
03/29/2020,Monroe,23,242,129,2860
03/29/2020,Montgomery,0,6,2,135
03/29/2020,Nassau,899,7344,1830,18294
03/29/2020,New York,422,6228,788,16160
03/29/2020,Niagara,3,41,6,250
03/29/2020,Oneida,8,34,26,390
03/29/2020,Onondaga,28,180,206,3123
03/29/2020,Ontario,2,20,16,254
03/29/2020,Orange,188,1435,394,4341
03/29/2020,Orleans,1,4,11,96
03/29/2020,Oswego,6,14,53,286
03/29/2020,Otsego,7,17,16,150
03/29/2020,Putnam,23,167,63,749
03/29/2020,Queens,1258,11669,1915,21599
03/29/2020,Rensselaer,1,40,25,1123
03/29/2020,Richmond,336,2565,711,5853
03/29/2020,Rockland,302,2511,604,6538
03/29/2020,Saratoga,3,105,15,1619
03/29/2020,Schenectady,4,80,12,1108
03/29/2020,Schoharie,1,6,3,80
03/29/2020,Schuyler,1,2,6,60
03/29/2020,Seneca,0,0,5,73
03/29/2020,St. Lawrence,1,13,44,312
03/29/2020,Steuben,2,19,8,189
03/29/2020,Suffolk,768,5791,1598,15828
03/29/2020,Sullivan,13,101,53,673
03/29/2020,Tioga,0,4,15,104
03/29/2020,Tompkins,14,66,157,1133
03/29/2020,Ulster,44,190,194,1211
03/29/2020,Warren,0,18,3,456
03/29/2020,Washington,0,7,10,259
03/29/2020,Wayne,3,15,24,256
03/29/2020,Westchester,807,9326,1595,34108
03/29/2020,Wyoming,0,8,7,102
03/29/2020,Yates,0,0,2,44
03/28/2020,Albany,10,205,73,3463
03/28/2020,Allegany,4,6,12,114
03/28/2020,Bronx,901,6304,1529,13838
03/28/2020,Broome,6,29,45,249
03/28/2020,Cattaraugus,3,4,13,139
03/28/2020,Cayuga,0,2,32,190
03/28/2020,Chautauqua,0,5,20,95
03/28/2020,Chemung,3,15,25,239
03/28/2020,Chenango,7,15,15,59
03/28/2020,Clinton,1,13,18,162
03/28/2020,Columbia,1,23,11,323
03/28/2020,Cortland,1,6,28,281
03/28/2020,Delaware,0,8,4,91
03/28/2020,Dutchess,58,320,195,1839
03/28/2020,Erie,40,358,126,1832
03/28/2020,Essex,0,4,3,71
03/28/2020,Franklin,2,6,9,82
03/28/2020,Fulton,0,1,10,107
03/28/2020,Genesee,2,9,6,118
03/28/2020,Greene,0,7,6,193
03/28/2020,Hamilton,0,2,0,14
03/28/2020,Herkimer,1,10,14,70
03/28/2020,Jefferson,1,7,52,232
03/28/2020,Kings,973,9018,1790,19068
03/28/2020,Lewis,2,2,7,43
03/28/2020,Livingston,5,10,17,103
03/28/2020,Madison,5,24,34,185
03/28/2020,Monroe,27,219,282,2731
03/28/2020,Montgomery,1,6,6,133
03/28/2020,Nassau,908,6445,2107,16464
03/28/2020,New York,590,5806,1160,15372
03/28/2020,Niagara,5,38,18,244
03/28/2020,Oneida,3,26,26,364
03/28/2020,Onondaga,23,152,487,2917
03/28/2020,Ontario,2,18,26,238
03/28/2020,Orange,146,1247,373,3947
03/28/2020,Orleans,0,3,3,85
03/28/2020,Oswego,1,8,35,233
03/28/2020,Otsego,3,10,21,134
03/28/2020,Putnam,13,144,41,686
03/28/2020,Queens,1136,10411,1845,19684
03/28/2020,Rensselaer,1,39,12,1098
03/28/2020,Richmond,402,2229,878,5142
03/28/2020,Rockland,313,2209,827,5934
03/28/2020,Saratoga,6,102,51,1604
03/28/2020,Schenectady,4,76,28,1096
03/28/2020,Schoharie,0,5,5,77
03/28/2020,Schuyler,0,1,7,54
03/28/2020,Seneca,0,0,4,68
03/28/2020,St. Lawrence,4,12,65,268
03/28/2020,Steuben,4,17,22,181
03/28/2020,Suffolk,885,5023,2155,14230
03/28/2020,Sullivan,16,88,91,620
03/28/2020,Tioga,0,4,21,89
03/28/2020,Tompkins,7,52,128,976
03/28/2020,Ulster,18,146,82,1017
03/28/2020,Warren,5,18,38,453
03/28/2020,Washington,1,7,20,249
03/28/2020,Wayne,0,12,13,232
03/28/2020,Westchester,644,8519,1410,32513
03/28/2020,Wyoming,1,8,13,95
03/28/2020,Yates,0,0,7,42
03/27/2020,Albany,8,195,101,3390
03/27/2020,Allegany,0,2,4,102
03/27/2020,Bronx,846,5403,1478,12309
03/27/2020,Broome,5,23,37,204
03/27/2020,Cattaraugus,1,1,25,126
03/27/2020,Cayuga,0,2,26,158
03/27/2020,Chautauqua,4,5,19,75
03/27/2020,Chemung,1,12,48,214
03/27/2020,Chenango,4,8,13,44
03/27/2020,Clinton,1,12,22,144
03/27/2020,Columbia,2,22,15,312
03/27/2020,Cortland,1,5,45,253
03/27/2020,Delaware,0,8,13,87
03/27/2020,Dutchess,37,262,200,1644
03/27/2020,Erie,99,318,370,1706
03/27/2020,Essex,0,4,5,68
03/27/2020,Franklin,2,4,10,73
03/27/2020,Fulton,0,1,10,97
03/27/2020,Genesee,1,7,19,112
03/27/2020,Greene,1,7,6,187
03/27/2020,Hamilton,0,2,0,14
03/27/2020,Herkimer,0,9,8,56
03/27/2020,Jefferson,3,6,45,180
03/27/2020,Kings,1238,8045,2254,17278
03/27/2020,Lewis,0,0,6,36
03/27/2020,Livingston,2,5,11,86
03/27/2020,Madison,2,19,28,151
03/27/2020,Monroe,32,192,253,2449
03/27/2020,Montgomery,0,5,10,127
03/27/2020,Nassau,880,5537,1827,14357
03/27/2020,New York,631,5216,1314,14212
03/27/2020,Niagara,10,33,57,226
03/27/2020,Oneida,10,23,43,338
03/27/2020,Onondaga,14,129,352,2430
03/27/2020,Ontario,2,16,34,212
03/27/2020,Orange,190,1101,498,3574
03/27/2020,Orleans,0,3,8,82
03/27/2020,Oswego,3,7,38,198
03/27/2020,Otsego,2,7,19,113
03/27/2020,Putnam,20,131,84,645
03/27/2020,Queens,1238,9275,2055,17839
03/27/2020,Rensselaer,3,38,37,1086
03/27/2020,Richmond,415,1827,847,4264
03/27/2020,Rockland,439,1896,1078,5107
03/27/2020,Saratoga,14,96,82,1553
03/27/2020,Schenectady,6,72,43,1068
03/27/2020,Schoharie,2,5,9,72
03/27/2020,Schuyler,1,1,6,47
03/27/2020,Seneca,0,0,16,64
03/27/2020,St. Lawrence,5,8,82,203
03/27/2020,Steuben,1,13,27,159
03/27/2020,Suffolk,753,4138,1690,12075
03/27/2020,Sullivan,8,72,49,529
03/27/2020,Tioga,2,4,18,68
03/27/2020,Tompkins,19,45,182,848
03/27/2020,Ulster,29,128,124,935
03/27/2020,Warren,5,13,59,415
03/27/2020,Washington,0,6,40,229
03/27/2020,Wayne,1,12,32,219
03/27/2020,Westchester,688,7875,1588,31103
03/27/2020,Wyoming,0,7,15,82
03/27/2020,Yates,0,0,10,35
03/26/2020,Albany,16,187,112,3289
03/26/2020,Allegany,0,2,9,98
03/26/2020,Bronx,829,4557,1428,10831
03/26/2020,Broome,2,18,25,167
03/26/2020,Cattaraugus,0,0,13,101
03/26/2020,Cayuga,0,2,25,132
03/26/2020,Chautauqua,0,1,20,56
03/26/2020,Chemung,4,11,48,166
03/26/2020,Chenango,1,4,6,31
03/26/2020,Clinton,0,11,6,122
03/26/2020,Columbia,7,20,20,297
03/26/2020,Cortland,2,4,34,208
03/26/2020,Delaware,1,8,7,74
03/26/2020,Dutchess,35,225,155,1444
03/26/2020,Erie,85,219,348,1336
03/26/2020,Essex,0,4,6,63
03/26/2020,Franklin,1,2,11,63
03/26/2020,Fulton,0,1,5,87
03/26/2020,Genesee,2,6,21,93
03/26/2020,Greene,1,6,11,181
03/26/2020,Hamilton,0,2,0,14
03/26/2020,Herkimer,2,9,9,48
03/26/2020,Jefferson,0,3,23,135
03/26/2020,Kings,1106,6807,1905,15024
03/26/2020,Lewis,0,0,5,30
03/26/2020,Livingston,0,3,8,75
03/26/2020,Madison,8,17,23,123
03/26/2020,Monroe,21,160,232,2196
03/26/2020,Montgomery,0,5,7,117
03/26/2020,Nassau,743,4657,1412,12530
03/26/2020,New York,523,4585,1062,12898
03/26/2020,Niagara,9,23,55,169
03/26/2020,Oneida,0,13,41,295
03/26/2020,Onondaga,32,115,444,2078
03/26/2020,Ontario,3,14,29,178
03/26/2020,Orange,160,911,394,3076
03/26/2020,Orleans,1,3,11,74
03/26/2020,Oswego,0,4,18,160
03/26/2020,Otsego,2,5,12,94
03/26/2020,Putnam,17,111,47,561
03/26/2020,Queens,1324,8037,2115,15784
03/26/2020,Rensselaer,3,35,26,1049
03/26/2020,Richmond,223,1412,413,3417
03/26/2020,Rockland,260,1457,588,4029
03/26/2020,Saratoga,9,82,69,1471
03/26/2020,Schenectady,4,66,41,1025
03/26/2020,Schoharie,1,3,3,63
03/26/2020,Schuyler,0,0,8,41
03/26/2020,Seneca,0,0,11,48
03/26/2020,St. Lawrence,1,3,29,121
03/26/2020,Steuben,1,12,25,132
03/26/2020,Suffolk,650,3385,1333,10385
03/26/2020,Sullivan,11,64,62,480
03/26/2020,Tioga,0,2,10,50
03/26/2020,Tompkins,4,26,109,666
03/26/2020,Ulster,21,99,83,811
03/26/2020,Warren,6,8,54,356
03/26/2020,Washington,2,6,19,189
03/26/2020,Wayne,3,11,27,187
03/26/2020,Westchester,1243,7187,3227,29515
03/26/2020,Wyoming,0,7,14,67
03/26/2020,Yates,0,0,2,25
03/25/2020,Albany,19,171,93,3177
03/25/2020,Allegany,0,2,6,89
03/25/2020,Bronx,838,3728,1770,9403
03/25/2020,Broome,5,16,37,142
03/25/2020,Cattaraugus,0,0,12,88
03/25/2020,Cayuga,0,2,13,107
03/25/2020,Chautauqua,0,1,4,36
03/25/2020,Chemung,6,7,57,118
03/25/2020,Chenango,0,3,1,25
03/25/2020,Clinton,1,11,16,116
03/25/2020,Columbia,1,13,22,277
03/25/2020,Cortland,0,2,41,174
03/25/2020,Delaware,2,7,12,67
03/25/2020,Dutchess,37,190,209,1289
03/25/2020,Erie,12,134,116,988
03/25/2020,Essex,0,4,7,57
03/25/2020,Franklin,0,1,5,52
03/25/2020,Fulton,0,1,2,82
03/25/2020,Genesee,2,4,19,72
03/25/2020,Greene,1,5,11,170
03/25/2020,Hamilton,0,2,0,14
03/25/2020,Herkimer,2,7,6,39
03/25/2020,Jefferson,1,3,31,112
03/25/2020,Kings,755,5701,1550,13119
03/25/2020,Lewis,0,0,5,25
03/25/2020,Livingston,0,3,15,67
03/25/2020,Madison,2,9,28,100
03/25/2020,Monroe,21,139,255,1964
03/25/2020,Montgomery,1,5,5,110
03/25/2020,Nassau,629,3914,1735,11118
03/25/2020,New York,542,4062,1232,11836
03/25/2020,Niagara,2,14,10,114
03/25/2020,Oneida,4,13,22,254
03/25/2020,Onondaga,18,83,266,1634
03/25/2020,Ontario,2,11,21,149
03/25/2020,Orange,113,751,322,2682
03/25/2020,Orleans,0,2,11,63
03/25/2020,Oswego,2,4,25,142
03/25/2020,Otsego,1,3,6,82
03/25/2020,Putnam,11,94,75,514
03/25/2020,Queens,1238,6713,2110,13669
03/25/2020,Rensselaer,1,32,22,1023
03/25/2020,Richmond,164,1189,293,3004
03/25/2020,Rockland,229,1197,567,3441
03/25/2020,Saratoga,9,73,55,1402
03/25/2020,Schenectady,7,62,32,984
03/25/2020,Schoharie,0,2,2,60
03/25/2020,Schuyler,0,0,1,33
03/25/2020,Seneca,0,0,6,37
03/25/2020,St. Lawrence,1,2,14,92
03/25/2020,Steuben,3,11,30,107
03/25/2020,Suffolk,475,2735,1189,9052
03/25/2020,Sullivan,14,53,53,418
03/25/2020,Tioga,1,2,12,40
03/25/2020,Tompkins,6,22,89,557
03/25/2020,Ulster,13,78,71,728
03/25/2020,Warren,0,2,16,302
03/25/2020,Washington,0,4,18,170
03/25/2020,Wayne,1,8,37,160
03/25/2020,Westchester,1253,5944,5951,26288
03/25/2020,Wyoming,3,7,9,53
03/25/2020,Yates,0,0,1,23
03/24/2020,Albany,6,152,198,3084
03/24/2020,Allegany,0,2,5,83
03/24/2020,Bronx,611,2890,1188,7633
03/24/2020,Broome,2,11,13,105
03/24/2020,Cattaraugus,0,0,3,76
03/24/2020,Cayuga,0,2,5,94
03/24/2020,Chautauqua,1,1,3,32
03/24/2020,Chemung,0,1,5,61
03/24/2020,Chenango,0,3,6,24
03/24/2020,Clinton,2,10,14,100
03/24/2020,Columbia,1,12,15,255
03/24/2020,Cortland,0,2,3,133
03/24/2020,Delaware,2,5,5,55
03/24/2020,Dutchess,29,153,146,1080
03/24/2020,Erie,15,122,114,872
03/24/2020,Essex,1,4,6,50
03/24/2020,Franklin,1,1,4,47
03/24/2020,Fulton,0,1,4,80
03/24/2020,Genesee,1,2,7,53
03/24/2020,Greene,0,4,3,159
03/24/2020,Hamilton,0,2,1,14
03/24/2020,Herkimer,1,5,5,33
03/24/2020,Jefferson,0,2,13,81
03/24/2020,Kings,779,4946,1474,11569
03/24/2020,Lewis,0,0,0,20
03/24/2020,Livingston,0,3,9,52
03/24/2020,Madison,2,7,15,72
03/24/2020,Monroe,22,118,172,1709
03/24/2020,Montgomery,1,4,5,105
03/24/2020,Nassau,416,3285,896,9383
03/24/2020,New York,442,3520,1065,10604
03/24/2020,Niagara,1,12,16,104
03/24/2020,Oneida,1,9,48,232
03/24/2020,Onondaga,5,65,124,1368
03/24/2020,Ontario,2,9,19,128
03/24/2020,Orange,140,638,298,2360
03/24/2020,Orleans,0,2,7,52
03/24/2020,Oswego,0,2,13,117
03/24/2020,Otsego,1,2,5,76
03/24/2020,Putnam,16,83,51,439
03/24/2020,Queens,1010,5475,1736,11559
03/24/2020,Rensselaer,1,31,26,1001
03/24/2020,Richmond,110,1025,223,2711
03/24/2020,Rockland,297,968,592,2874
03/24/2020,Saratoga,4,64,69,1347
03/24/2020,Schenectady,9,55,53,952
03/24/2020,Schoharie,1,2,3,58
03/24/2020,Schuyler,0,0,0,32
03/24/2020,Seneca,0,0,0,31
03/24/2020,St. Lawrence,0,1,10,78
03/24/2020,Steuben,3,8,13,77
03/24/2020,Suffolk,380,2260,854,7863
03/24/2020,Sullivan,9,39,23,365
03/24/2020,Tioga,0,1,1,28
03/24/2020,Tompkins,0,16,2,468
03/24/2020,Ulster,18,65,81,657
03/24/2020,Warren,0,2,52,286
03/24/2020,Washington,1,4,25,152
03/24/2020,Wayne,1,7,15,123
03/24/2020,Westchester,800,4691,2371,20337
03/24/2020,Wyoming,0,4,7,44
03/24/2020,Yates,0,0,3,22
03/23/2020,Albany,19,146,144,2886
03/23/2020,Allegany,0,2,2,78
03/23/2020,Bronx,455,2279,970,6445
03/23/2020,Broome,2,9,18,92
03/23/2020,Cattaraugus,0,0,12,73
03/23/2020,Cayuga,0,2,10,89
03/23/2020,Chautauqua,0,0,4,29
03/23/2020,Chemung,1,1,17,56
03/23/2020,Chenango,0,3,3,18
03/23/2020,Clinton,2,8,17,86
03/23/2020,Columbia,1,11,10,240
03/23/2020,Cortland,0,2,30,130
03/23/2020,Delaware,0,3,5,50
03/23/2020,Dutchess,24,124,111,934
03/23/2020,Erie,20,107,100,758
03/23/2020,Essex,0,3,11,44
03/23/2020,Franklin,0,0,3,43
03/23/2020,Fulton,0,1,11,76
03/23/2020,Genesee,0,1,8,46
03/23/2020,Greene,0,4,8,156
03/23/2020,Hamilton,0,2,2,13
03/23/2020,Herkimer,0,4,3,28
03/23/2020,Jefferson,0,2,1,68
03/23/2020,Kings,700,4167,1422,10095
03/23/2020,Lewis,0,0,5,20
03/23/2020,Livingston,0,3,1,43
03/23/2020,Madison,1,5,10,57
03/23/2020,Monroe,20,96,219,1537
03/23/2020,Montgomery,0,3,5,100
03/23/2020,Nassau,427,2869,993,8487
03/23/2020,New York,405,3078,990,9539
03/23/2020,Niagara,1,11,15,88
03/23/2020,Oneida,1,8,24,184
03/23/2020,Onondaga,8,60,129,1244
03/23/2020,Ontario,1,7,13,109
03/23/2020,Orange,109,498,340,2062
03/23/2020,Orleans,2,2,9,45
03/23/2020,Oswego,1,2,28,104
03/23/2020,Otsego,0,1,11,71
03/23/2020,Putnam,22,67,70,388
03/23/2020,Queens,839,4465,1518,9823
03/23/2020,Rensselaer,1,30,47,975
03/23/2020,Richmond,200,915,487,2488
03/23/2020,Rockland,79,671,315,2282
03/23/2020,Saratoga,7,60,76,1278
03/23/2020,Schenectady,2,46,50,899
03/23/2020,Schoharie,0,1,1,55
03/23/2020,Schuyler,0,0,8,32
03/23/2020,Seneca,0,0,11,31
03/23/2020,St. Lawrence,0,1,6,68
03/23/2020,Steuben,1,5,2,64
03/23/2020,Suffolk,422,1880,1047,7009
03/23/2020,Sullivan,7,30,44,342
03/23/2020,Tioga,0,1,3,27
03/23/2020,Tompkins,1,16,111,466
03/23/2020,Ulster,12,47,117,576
03/23/2020,Warren,0,2,8,234
03/23/2020,Washington,0,3,7,127
03/23/2020,Wayne,0,6,17,108
03/23/2020,Westchester,997,3891,3282,17966
03/23/2020,Wyoming,0,4,8,37
03/23/2020,Yates,0,0,3,19
03/22/2020,Albany,4,127,197,2742
03/22/2020,Allegany,0,2,39,76
03/22/2020,Bronx,606,1824,1276,5475
03/22/2020,Broome,4,7,20,74
03/22/2020,Cattaraugus,0,0,14,61
03/22/2020,Cayuga,2,2,33,79
03/22/2020,Chautauqua,0,0,12,25
03/22/2020,Chemung,0,0,17,39
03/22/2020,Chenango,0,3,2,15
03/22/2020,Clinton,2,6,12,69
03/22/2020,Columbia,5,10,48,230
03/22/2020,Cortland,1,2,55,100
03/22/2020,Delaware,0,3,10,45
03/22/2020,Dutchess,18,100,135,823
03/22/2020,Erie,33,87,247,658
03/22/2020,Essex,0,3,2,33
03/22/2020,Franklin,0,0,8,40
03/22/2020,Fulton,0,1,11,65
03/22/2020,Genesee,0,1,2,38
03/22/2020,Greene,2,4,32,148
03/22/2020,Hamilton,0,2,0,11
03/22/2020,Herkimer,0,4,6,25
03/22/2020,Jefferson,1,2,20,67
03/22/2020,Kings,702,3467,1506,8673
03/22/2020,Lewis,0,0,4,15
03/22/2020,Livingston,1,3,3,42
03/22/2020,Madison,3,4,14,47
03/22/2020,Monroe,19,76,416,1318
03/22/2020,Montgomery,0,3,6,95
03/22/2020,Nassau,542,2442,1323,7494
03/22/2020,New York,607,2673,1367,8549
03/22/2020,Niagara,4,10,38,73
03/22/2020,Oneida,2,7,36,160
03/22/2020,Onondaga,23,52,538,1115
03/22/2020,Ontario,0,6,5,96
03/22/2020,Orange,142,389,472,1722
03/22/2020,Orleans,0,0,4,36
03/22/2020,Oswego,1,1,23,76
03/22/2020,Otsego,1,1,10,60
03/22/2020,Putnam,8,45,47,318
03/22/2020,Queens,1152,3626,2048,8305
03/22/2020,Rensselaer,3,29,78,928
03/22/2020,Richmond,193,715,417,2001
03/22/2020,Rockland,137,592,393,1967
03/22/2020,Saratoga,12,53,164,1202
03/22/2020,Schenectady,5,44,62,849
03/22/2020,Schoharie,0,1,3,54
03/22/2020,Schuyler,0,0,7,24
03/22/2020,Seneca,0,0,4,20
03/22/2020,St. Lawrence,0,1,9,62
03/22/2020,Steuben,1,4,10,62
03/22/2020,Suffolk,424,1458,1153,5962
03/22/2020,Sullivan,7,23,83,298
03/22/2020,Tioga,0,1,4,24
03/22/2020,Tompkins,2,15,115,355
03/22/2020,Ulster,9,35,54,459
03/22/2020,Warren,1,2,81,226
03/22/2020,Washington,2,3,52,120
03/22/2020,Wayne,3,6,14,91
03/22/2020,Westchester,1021,2894,4037,14684
03/22/2020,Wyoming,2,4,11,29
03/22/2020,Yates,0,0,3,16
03/21/2020,Albany,35,123,577,2545
03/21/2020,Allegany,0,2,10,37
03/21/2020,Bronx,367,1218,1044,4199
03/21/2020,Broome,1,3,5,54
03/21/2020,Cattaraugus,0,0,23,47
03/21/2020,Cayuga,0,0,25,46
03/21/2020,Chautauqua,0,0,4,13
03/21/2020,Chemung,0,0,2,22
03/21/2020,Chenango,1,3,4,13
03/21/2020,Clinton,0,4,2,57
03/21/2020,Columbia,3,5,52,182
03/21/2020,Cortland,1,1,17,45
03/21/2020,Delaware,2,3,10,35
03/21/2020,Dutchess,33,82,205,688
03/21/2020,Erie,16,54,111,411
03/21/2020,Essex,1,3,8,31
03/21/2020,Franklin,0,0,10,32
03/21/2020,Fulton,0,1,11,54
03/21/2020,Genesee,0,1,6,36
03/21/2020,Greene,0,2,23,116
03/21/2020,Hamilton,0,2,0,11
03/21/2020,Herkimer,1,4,10,19
03/21/2020,Jefferson,0,1,4,47
03/21/2020,Kings,893,2765,1941,7167
03/21/2020,Lewis,0,0,4,11
03/21/2020,Livingston,0,2,5,39
03/21/2020,Madison,1,1,9,33
03/21/2020,Monroe,15,57,246,902
03/21/2020,Montgomery,0,3,20,89
03/21/2020,Nassau,667,1900,1968,6171
03/21/2020,New York,522,2066,1370,7182
03/21/2020,Niagara,2,6,9,35
03/21/2020,Oneida,1,5,30,124
03/21/2020,Onondaga,12,29,157,577
03/21/2020,Ontario,2,6,25,91
03/21/2020,Orange,84,247,393,1250
03/21/2020,Orleans,0,0,7,32
03/21/2020,Oswego,0,0,19,53
03/21/2020,Otsego,0,0,11,50
03/21/2020,Putnam,15,37,75,271
03/21/2020,Queens,843,2474,1927,6257
03/21/2020,Rensselaer,6,26,173,850
03/21/2020,Richmond,207,522,645,1584
03/21/2020,Rockland,193,455,604,1574
03/21/2020,Saratoga,6,41,143,1038
03/21/2020,Schenectady,7,39,123,787
03/21/2020,Schoharie,0,1,6,51
03/21/2020,Schuyler,0,0,3,17
03/21/2020,Seneca,0,0,3,16
03/21/2020,St. Lawrence,1,1,20,53
03/21/2020,Steuben,1,3,17,52
03/21/2020,Suffolk,373,1034,1578,4809
03/21/2020,Sullivan,4,16,37,215
03/21/2020,Tioga,0,1,4,20
03/21/2020,Tompkins,2,13,76,240
03/21/2020,Ulster,8,26,145,405
03/21/2020,Warren,0,1,28,145
03/21/2020,Washington,0,1,18,68
03/21/2020,Wayne,0,3,9,77
03/21/2020,Westchester,486,1873,2011,10647
03/21/2020,Wyoming,0,2,4,18
03/21/2020,Yates,0,0,3,13
03/20/2020,Albany,27,88,499,1968
03/20/2020,Allegany,0,2,10,27
03/20/2020,Bronx,297,851,884,3155
03/20/2020,Broome,0,2,16,49
03/20/2020,Cattaraugus,0,0,10,24
03/20/2020,Cayuga,0,0,8,21
03/20/2020,Chautauqua,0,0,2,9
03/20/2020,Chemung,0,0,10,20
03/20/2020,Chenango,0,2,4,9
03/20/2020,Clinton,2,4,12,55
03/20/2020,Columbia,1,2,35,130
03/20/2020,Cortland,0,0,15,28
03/20/2020,Delaware,0,1,8,25
03/20/2020,Dutchess,13,49,205,483
03/20/2020,Erie,7,38,55,300
03/20/2020,Essex,1,2,5,23
03/20/2020,Franklin,0,0,5,22
03/20/2020,Fulton,0,1,13,43
03/20/2020,Genesee,0,1,6,30
03/20/2020,Greene,0,2,24,93
03/20/2020,Hamilton,0,2,1,11
03/20/2020,Herkimer,1,3,5,9
03/20/2020,Jefferson,0,1,18,43
03/20/2020,Kings,538,1872,1378,5226
03/20/2020,Lewis,0,0,1,7
03/20/2020,Livingston,1,2,13,34
03/20/2020,Madison,0,0,9,24
03/20/2020,Monroe,10,42,148,656
03/20/2020,Montgomery,1,3,27,69
03/20/2020,Nassau,479,1233,1706,4203
03/20/2020,New York,370,1544,1263,5812
03/20/2020,Niagara,1,4,6,26
03/20/2020,Oneida,2,4,59,94
03/20/2020,Onondaga,9,17,133,420
03/20/2020,Ontario,1,4,25,66
03/20/2020,Orange,79,163,377,857
03/20/2020,Orleans,0,0,5,25
03/20/2020,Oswego,0,0,11,34
03/20/2020,Otsego,0,0,20,39
03/20/2020,Putnam,15,22,79,196
03/20/2020,Queens,491,1631,1218,4330
03/20/2020,Rensselaer,12,20,166,677
03/20/2020,Richmond,109,315,334,939
03/20/2020,Rockland,161,262,569,970
03/20/2020,Saratoga,11,35,279,895
03/20/2020,Schenectady,11,32,157,664
03/20/2020,Schoharie,0,1,16,45
03/20/2020,Schuyler,0,0,9,14
03/20/2020,Seneca,0,0,6,13
03/20/2020,St. Lawrence,0,0,7,33
03/20/2020,Steuben,2,2,27,35
03/20/2020,Suffolk,290,661,1461,3231
03/20/2020,Sullivan,4,12,42,178
03/20/2020,Tioga,0,1,5,16
03/20/2020,Tompkins,4,11,96,164
03/20/2020,Ulster,6,18,70,260
03/20/2020,Warren,0,1,31,117
03/20/2020,Washington,0,1,10,50
03/20/2020,Wayne,2,3,13,68
03/20/2020,Westchester,296,1387,1459,8636
03/20/2020,Wyoming,0,2,0,14
03/20/2020,Yates,0,0,2,10
03/19/2020,Albany,18,61,450,1469
03/19/2020,Allegany,0,2,2,17
03/19/2020,Bronx,191,554,605,2271
03/19/2020,Broome,0,2,3,33
03/19/2020,Cattaraugus,0,0,2,14
03/19/2020,Cayuga,0,0,3,13
03/19/2020,Chautauqua,0,0,1,7
03/19/2020,Chemung,0,0,6,10
03/19/2020,Chenango,0,2,0,5
03/19/2020,Clinton,0,2,9,43
03/19/2020,Columbia,1,1,24,95
03/19/2020,Cortland,0,0,7,13
03/19/2020,Delaware,0,1,4,17
03/19/2020,Dutchess,5,36,59,278
03/19/2020,Erie,3,31,43,245
03/19/2020,Essex,0,1,10,18
03/19/2020,Franklin,0,0,6,17
03/19/2020,Fulton,0,1,6,30
03/19/2020,Genesee,0,1,6,24
03/19/2020,Greene,0,2,21,69
03/19/2020,Hamilton,0,2,0,10
03/19/2020,Herkimer,1,2,1,4
03/19/2020,Jefferson,0,1,13,25
03/19/2020,Kings,674,1334,1553,3848
03/19/2020,Lewis,0,0,2,6
03/19/2020,Livingston,1,1,11,21
03/19/2020,Madison,0,0,4,15
03/19/2020,Monroe,5,32,193,508
03/19/2020,Montgomery,0,2,4,42
