pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
1,Canada,Canada,17-03-2020,,424,16,8,440,44205,,,,1163,,99,29.03,1.16,0.02,3,1.82,6446,,,98.18,432,1.14,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,18-03-2020,,186,0,7,186,13388,,,,2601,,83,80.58,3.61,0.14,0,3.76,1776,,,96.24,179,3.48,,,,,,,,,,,,
48,Alberta,Alberta,18-03-2020,,97,0,0,97,13686,,,,3095,,23,31.08,2.19,0.00,0,0.00,2199,,,100.00,97,2.19,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,18-03-2020,,2,6,0,8,1910,,,,1620,,1,14.29,0.68,0.00,0,0.00,844,,,100.00,8,0.68,,,,,,,,,,,,
46,Manitoba,Manitoba,18-03-2020,,8,7,0,15,2739,,,,1986,,8,114.29,1.09,0.00,0,0.00,523,,,100.00,15,1.09,,,,,,,,,,,,
35,Ontario,Ontario,18-03-2020,,189,0,1,189,13869,,,,941,,12,6.78,1.28,0.01,0,0.53,2702,,,99.47,188,1.28,,,,,,,,,,,,
24,Quebec,Québec,18-03-2020,,74,0,1,74,5880,,,,686,,24,48.00,0.86,0.01,1,1.35,1010,,,98.65,73,0.85,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-03-2020,,0,3,0,3,161,,,,308,,2,200.00,0.57,0.00,0,0.00,0,,,100.00,3,0.57,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,18-03-2020,,2,6,0,8,408,,,,522,,1,14.29,1.02,0.00,0,0.00,113,,,100.00,8,1.02,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,18-03-2020,,1,6,0,7,1278,,,,1305,,2,40.00,0.71,0.00,0,0.00,203,,,100.00,7,0.71,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,18-03-2020,,1,0,0,1,75,,,,470,,0,0.00,0.63,0.00,0,0.00,0,,,100.00,1,0.63,,,,,,,,,,,,
60,Yukon,Yukon,18-03-2020,,0,0,0,0,0,,,,,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,18-03-2020,,0,0,0,0,145,,,,3211,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
62,Nunavut,Nunavut,18-03-2020,,0,0,0,0,7,,,,178,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,18-03-2020,,9,0,0,9,29,,,,,,1,12.50,,,0,0.00,0,,,100.00,9,,,,,,,,,,,,,
1,Canada,Canada,18-03-2020,,569,28,9,597,53575,,,,1410,,157,35.68,1.57,0.02,1,1.51,9370,,,98.49,588,1.55,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,19-03-2020,,271,0,8,271,16382,,,,3182,,85,45.70,5.26,0.16,1,2.95,2994,,,97.05,263,5.11,,,,,,,,,,,,
48,Alberta,Alberta,19-03-2020,,146,0,1,146,16507,,,,3733,,49,50.52,3.30,0.02,1,0.68,2821,,,99.32,145,3.28,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,19-03-2020,,8,12,0,20,1910,,,,1620,,12,150.00,1.70,0.00,0,0.00,0,,,100.00,20,1.70,,,,,,,,,,,,
46,Manitoba,Manitoba,19-03-2020,,17,0,0,17,3189,,,,2312,,2,13.33,1.23,0.00,0,0.00,450,,,100.00,17,1.23,,,,,,,,,,,,
35,Ontario,Ontario,19-03-2020,,258,0,2,258,18488,,,,1255,,69,36.51,1.75,0.01,1,0.78,4619,,,99.22,256,1.74,,,,,,,,,,,,
24,Quebec,Québec,19-03-2020,,121,0,1,121,6757,,,,788,,47,63.51,1.41,0.01,0,0.83,877,,,99.17,120,1.40,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-03-2020,,1,2,0,3,267,,,,511,,0,0.00,0.57,0.00,0,0.00,106,,,100.00,3,0.57,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,19-03-2020,,7,4,0,11,527,,,,674,,3,37.50,1.41,0.00,0,0.00,119,,,100.00,11,1.41,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,19-03-2020,,5,9,0,14,1520,,,,1552,,7,100.00,1.43,0.00,0,0.00,242,,,100.00,14,1.43,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,19-03-2020,,2,0,0,2,75,,,,470,,1,100.00,1.25,0.00,0,0.00,0,,,100.00,2,1.25,,,,,,,,,,,,
60,Yukon,Yukon,19-03-2020,,0,0,0,0,0,,,,,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,19-03-2020,,0,0,0,0,221,,,,4894,,0,0.00,0.00,0.00,0,,76,,,,,0.00,,,,,,,,,,,,
62,Nunavut,Nunavut,19-03-2020,,0,0,0,0,8,,,,203,,0,0.00,0.00,0.00,0,,1,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,19-03-2020,,10,0,0,10,29,,,,,,1,11.11,,,0,0.00,0,,,100.00,10,,,,,,,,,,,,,
1,Canada,Canada,19-03-2020,,846,27,12,873,65880,,,,1733,,276,46.23,2.30,0.03,3,1.37,12305,,,98.63,861,2.27,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,20-03-2020,,271,0,9,271,18792,,,,3651,,0,0.00,5.26,0.17,1,3.32,2410,,,96.68,262,5.09,,,,,,,,,,,,
48,Alberta,Alberta,20-03-2020,,195,0,1,195,19782,,,,4474,,49,33.56,4.41,0.02,0,0.51,3275,,,99.49,194,4.39,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,20-03-2020,,8,18,0,26,1910,,,,1620,,6,30.00,2.21,0.00,0,0.00,0,,,100.00,26,2.21,,,,,,,,,,,,
46,Manitoba,Manitoba,20-03-2020,,17,0,0,17,3367,,,,2441,,0,0.00,1.23,0.00,0,0.00,178,,,100.00,17,1.23,,,,,,,,,,,,
35,Ontario,Ontario,20-03-2020,,311,0,2,311,21499,,,,1459,,53,20.54,2.11,0.01,0,0.64,3011,,,99.36,309,2.10,,,,,,,,,,,,
24,Quebec,Québec,20-03-2020,,139,0,1,139,8539,,,,996,,18,14.88,1.62,0.01,0,0.72,1782,,,99.28,138,1.61,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-03-2020,,3,1,0,4,287,,,,550,,1,33.33,0.77,0.00,0,0.00,20,,,100.00,4,0.77,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,20-03-2020,,7,4,0,11,640,,,,819,,0,0.00,1.41,0.00,0,0.00,113,,,100.00,11,1.41,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,20-03-2020,,5,10,0,15,1647,,,,1682,,1,7.14,1.53,0.00,0,0.00,127,,,100.00,15,1.53,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,20-03-2020,,2,0,0,2,75,,,,470,,0,0.00,1.25,0.00,0,0.00,0,,,100.00,2,1.25,,,,,,,,,,,,
60,Yukon,Yukon,20-03-2020,,0,0,0,0,0,,,,,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,20-03-2020,,0,0,0,0,268,,,,5934,,0,0.00,0.00,0.00,0,,47,,,,,0.00,,,,,,,,,,,,
62,Nunavut,Nunavut,20-03-2020,,0,0,0,0,8,,,,203,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,20-03-2020,,13,0,0,13,29,,,,,,3,30.00,,,0,0.00,0,,,100.00,13,,,,,,,,,,,,,
1,Canada,Canada,20-03-2020,,971,33,13,1004,76843,,,,2022,,131,15.01,2.64,0.03,1,1.29,10963,,,98.71,991,2.61,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,21-03-2020,,424,0,10,424,20417,,,,3966,,153,56.46,8.24,0.19,1,2.36,1625,,,97.64,414,8.04,,,,,,,,,,,,
48,Alberta,Alberta,21-03-2020,,226,0,1,226,23060,,,,5215,,31,15.90,5.11,0.02,0,0.44,3278,,,99.56,225,5.09,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,21-03-2020,,25,19,0,44,3807,,,,3230,,18,69.23,3.73,0.00,0,0.00,1897,,,100.00,44,3.73,,,,,,,,,,,,
46,Manitoba,Manitoba,21-03-2020,,11,8,0,19,3668,,,,2659,,2,11.76,1.38,0.00,0,0.00,301,,,100.00,19,1.38,,,,,,,,,,,,
35,Ontario,Ontario,21-03-2020,,377,0,3,377,25470,,,,1729,,66,21.22,2.56,0.02,1,0.80,3971,,,99.20,374,2.54,,,,,,,,,,,,
24,Quebec,Québec,21-03-2020,,202,19,4,221,8539,,,,996,,82,58.99,2.58,0.05,3,1.81,0,,,98.19,217,2.53,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-03-2020,,3,3,0,6,299,,,,573,,2,50.00,1.15,0.00,0,0.00,12,,,100.00,6,1.15,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,21-03-2020,,9,8,0,17,865,,,,1107,,6,54.55,2.18,0.00,0,0.00,225,,,100.00,17,2.18,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,21-03-2020,,9,12,0,21,1956,,,,1997,,6,40.00,2.14,0.00,0,0.00,309,,,100.00,21,2.14,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,21-03-2020,,2,0,0,2,75,,,,470,,0,0.00,1.25,0.00,0,0.00,0,,,100.00,2,1.25,,,,,,,,,,,,
60,Yukon,Yukon,21-03-2020,,0,0,0,0,416,,,,9893,,0,0.00,0.00,0.00,0,,416,,,,,0.00,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,21-03-2020,,1,0,0,1,301,,,,6665,,1,0.00,2.21,0.00,0,0.00,33,,,100.00,1,2.21,,,,,,,,,,,,
62,Nunavut,Nunavut,21-03-2020,,0,0,0,0,10,,,,254,,0,0.00,0.00,0.00,0,,2,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,21-03-2020,,13,0,0,13,29,,,,,,0,0.00,,,0,0.00,0,,,100.00,13,,,,,,,,,,,,,
1,Canada,Canada,21-03-2020,,1302,69,18,1371,88912,,,,2339,,367,36.55,3.61,0.05,5,1.31,12069,,,98.69,1353,3.56,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,22-03-2020,,424,0,10,424,22135,,,,4300,,0,0.00,8.24,0.19,0,2.36,1718,,,97.64,414,8.04,,,,,,,,,,,,
48,Alberta,Alberta,22-03-2020,,259,0,1,259,26999,,,,6106,,33,14.60,5.86,0.02,0,0.39,3939,,,99.61,258,5.83,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,22-03-2020,,33,19,0,52,4407,,,,3739,,8,18.18,4.41,0.00,0,0.00,600,,,100.00,52,4.41,,,,,,,,,,,,
46,Manitoba,Manitoba,22-03-2020,,11,8,0,19,3936,,,,2854,,0,0.00,1.38,0.00,0,0.00,268,,,100.00,19,1.38,,,,,,,,,,,,
35,Ontario,Ontario,22-03-2020,,425,0,5,425,28570,,,,1939,,48,12.73,2.88,0.03,2,1.18,3100,,,98.82,420,2.85,,,,,,,,,,,,
24,Quebec,Québec,22-03-2020,,221,0,4,221,8539,,,,996,,0,0.00,2.58,0.05,0,1.81,0,,,98.19,217,2.53,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-03-2020,,3,6,0,9,299,,,,573,,3,50.00,1.72,0.00,0,0.00,0,,,100.00,9,1.72,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,22-03-2020,,9,8,0,17,924,,,,1182,,0,0.00,2.18,0.00,0,0.00,59,,,100.00,17,2.18,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,22-03-2020,,28,0,0,28,2210,,,,2257,,7,33.33,2.86,0.00,0,0.00,254,,,100.00,28,2.86,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,22-03-2020,,3,0,0,3,75,,,,470,,1,50.00,1.88,0.00,0,0.00,0,,,100.00,3,1.88,,,,,,,,,,,,
60,Yukon,Yukon,22-03-2020,,0,0,0,0,416,,,,9893,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,22-03-2020,,1,0,0,1,301,,,,6665,,0,0.00,2.21,0.00,0,0.00,0,,,100.00,1,2.21,,,,,,,,,,,,
62,Nunavut,Nunavut,22-03-2020,,0,0,0,0,13,,,,330,,0,0.00,0.00,0.00,0,,3,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,22-03-2020,,13,0,0,13,29,,,,,,0,0.00,,,0,0.00,0,,,100.00,13,,,,,,,,,,,,,
1,Canada,Canada,22-03-2020,,1430,41,20,1471,98853,,,,2601,,100,7.29,3.87,0.05,2,1.36,9941,,,98.64,1451,3.82,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,23-03-2020,,472,0,13,472,23460,,,,4557,,48,11.32,9.17,0.25,3,2.75,1325,,,97.25,459,8.92,,,,,,,,,,,,
48,Alberta,Alberta,23-03-2020,,301,0,1,301,29757,,,,6729,,42,16.22,6.81,0.02,0,0.33,2758,,,99.67,300,6.78,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,23-03-2020,,65,1,0,66,5130,,,,4352,,14,26.92,5.60,0.00,0,0.00,723,,,100.00,66,5.60,,,,,,,,,,,,
46,Manitoba,Manitoba,23-03-2020,,11,9,0,20,4133,,,,2997,,1,5.26,1.45,0.00,0,0.00,197,,,100.00,20,1.45,,,,,,,,,,,,
35,Ontario,Ontario,23-03-2020,,503,0,6,503,30688,,,,2083,,78,18.35,3.41,0.04,1,1.19,2118,,,98.81,497,3.37,,,,,,,,,,,,
24,Quebec,Québec,23-03-2020,,221,407,4,628,8539,,,,996,,407,184.16,7.32,0.05,0,0.64,0,,,99.36,624,7.28,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-03-2020,,4,20,0,24,894,,,,1712,,15,166.67,4.60,0.00,0,0.00,595,,,100.00,24,4.60,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,23-03-2020,,9,8,0,17,1139,,,,1457,,0,0.00,2.18,0.00,0,0.00,215,,,100.00,17,2.18,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,23-03-2020,,41,0,0,41,2408,,,,2459,,13,46.43,4.19,0.00,0,0.00,198,,,100.00,41,4.19,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,23-03-2020,,3,0,0,3,206,,,,1291,,0,0.00,1.88,0.00,0,0.00,131,,,100.00,3,1.88,,,,,,,,,,,,
60,Yukon,Yukon,23-03-2020,,2,0,0,2,416,,,,9893,,2,0.00,4.76,0.00,0,0.00,0,,,100.00,2,4.76,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,23-03-2020,,1,0,0,1,364,,,,8060,,0,0.00,2.21,0.00,0,0.00,63,,,100.00,1,2.21,,,,,,,,,,,,
62,Nunavut,Nunavut,23-03-2020,,0,0,0,0,13,,,,330,,0,0.00,0.00,0.00,0,,0,,,,,0.00,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,23-03-2020,,13,0,0,13,76,,,,,,0,0.00,,,0,0.00,47,,,100.00,13,,,,,,,,,,,,,
1,Canada,Canada,23-03-2020,,1646,445,24,2091,107223,,,,2821,,620,42.15,5.50,0.06,4,1.15,8370,,,98.85,2067,5.44,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,24-03-2020,,617,0,13,617,26305,,,,5110,,145,30.72,11.99,0.25,0,2.11,2845,,,97.89,604,11.73,585,11.36,12,0.23,514,9.99,6,0.12,73,1.43,1,0.02
48,Alberta,Alberta,24-03-2020,,358,0,2,358,32776,,,,7412,,57,18.94,8.10,0.05,1,0.56,3019,,,99.44,356,8.05,351,7.94,2,0.05,284,6.42,2,0.05,41,0.92,0,0.01
47,Saskatchewan,Saskatchewan,24-03-2020,,72,0,0,72,5604,,,,4754,,6,9.09,6.11,0.00,0,0.00,474,,,100.00,72,6.11,72,6.11,0,0.00,65,5.51,0,0.00,9,0.79,0,0.00
46,Manitoba,Manitoba,24-03-2020,,11,10,0,21,4406,,,,3194,,1,5.00,1.52,0.00,0,0.00,273,,,100.00,21,1.52,21,1.52,0,0.00,14,1.02,0,0.00,2,0.15,0,0.00
35,Ontario,Ontario,24-03-2020,,588,0,8,588,34727,,,,2357,,85,16.90,3.99,0.05,2,1.36,4039,,,98.64,580,3.94,554,3.76,8,0.05,411,2.79,7,0.05,59,0.40,1,0.01
24,Quebec,Québec,24-03-2020,,221,792,4,1013,15071,,,,1758,,385,61.31,11.81,0.05,0,0.39,6532,,,99.61,1009,11.77,1009,11.77,4,0.05,963,11.23,4,0.05,138,1.60,1,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-03-2020,,4,31,0,35,1087,,,,2082,,11,45.83,6.70,0.00,0,0.00,193,,,100.00,35,6.70,35,6.70,0,0.00,34,6.51,0,0.00,5,0.93,0,0.00
13,New Brunswick,Nouveau-Brunswick,24-03-2020,,18,0,0,18,1261,,,,1614,,1,5.88,2.30,0.00,0,0.00,122,,,100.00,18,2.30,18,2.30,0,0.00,11,1.41,0,0.00,2,0.20,0,0.00
12,Nova Scotia,Nouvelle-Écosse,24-03-2020,,51,0,0,51,2641,,,,2697,,10,24.39,5.21,0.00,0,0.00,233,,,100.00,51,5.21,51,5.21,0,0.00,46,4.70,0,0.00,7,0.67,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,24-03-2020,,3,0,0,3,206,,,,1291,,0,0.00,1.88,0.00,0,0.00,0,,,100.00,3,1.88,3,1.88,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00
60,Yukon,Yukon,24-03-2020,,2,0,0,2,416,,,,9893,,0,0.00,4.76,0.00,0,0.00,0,,,100.00,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,24-03-2020,,1,0,0,1,481,,,,10651,,0,0.00,2.21,0.00,0,0.00,117,,,100.00,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00
62,Nunavut,Nunavut,24-03-2020,,0,0,0,0,81,,,,2058,,0,0.00,0.00,0.00,0,,68,,,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,24-03-2020,,13,0,0,13,76,,,,,,0,0.00,,,0,0.00,0,,,100.00,13,,13,,0,,5,,0,,1,,0,
1,Canada,Canada,24-03-2020,,1959,833,27,2792,125138,,,,3293,,701,33.52,7.35,0.07,3,0.97,17915,,,99.03,2765,7.28,2715,7.14,25,0.07,2352,6.19,19,0.05,336,0.88,3,0.01
59,British Columbia,Colombie-Britannique,25-03-2020,,659,0,14,659,28344,,,,5506,,42,6.81,12.80,0.27,1,2.12,2039,,,97.88,645,12.53,620,12.04,13,0.25,473,9.19,7,0.14,68,1.31,1,0.02
48,Alberta,Alberta,25-03-2020,,419,0,2,419,35508,,,,8030,,61,17.04,9.48,0.05,0,0.48,2732,,,99.52,417,9.43,405,9.16,2,0.05,322,7.28,2,0.05,46,1.04,0,0.01
47,Saskatchewan,Saskatchewan,25-03-2020,,86,0,0,86,6111,,,,5185,,14,19.44,7.30,0.00,0,0.00,507,,,100.00,86,7.30,86,7.30,0,0.00,78,6.62,0,0.00,11,0.95,0,0.00
46,Manitoba,Manitoba,25-03-2020,,11,24,0,35,4740,,,,3437,,14,66.67,2.54,0.00,0,0.00,334,,,100.00,35,2.54,35,2.54,0,0.00,20,1.45,0,0.00,3,0.21,0,0.00
35,Ontario,Ontario,25-03-2020,,688,0,13,688,38040,,,,2582,,100,17.01,4.67,0.09,5,1.89,3313,,,98.11,675,4.58,646,4.38,12,0.08,499,3.39,12,0.08,71,0.48,2,0.01
24,Quebec,Québec,25-03-2020,,1339,0,6,1339,27828,,,,3245,,326,32.18,15.62,0.07,2,0.45,12757,,,99.55,1333,15.55,1332,15.53,6,0.07,1265,14.75,5,0.06,181,2.11,1,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-03-2020,,67,0,0,67,1235,,,,2365,,32,91.43,12.83,0.00,0,0.00,148,,,100.00,67,12.83,67,12.83,0,0.00,64,12.26,0,0.00,9,1.75,0,0.00
13,New Brunswick,Nouveau-Brunswick,25-03-2020,,26,0,0,26,1680,,,,2150,,8,44.44,3.33,0.00,0,0.00,419,,,100.00,26,3.33,26,3.33,0,0.00,18,2.30,0,0.00,3,0.33,0,0.00
12,Nova Scotia,Nouvelle-Écosse,25-03-2020,,68,0,0,68,3008,,,,3071,,17,33.33,6.94,0.00,0,0.00,367,,,100.00,68,6.94,68,6.94,0,0.00,61,6.23,0,0.00,9,0.89,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,25-03-2020,,5,0,0,5,301,,,,1886,,2,66.67,3.13,0.00,0,0.00,95,,,100.00,5,3.13,5,3.13,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00
60,Yukon,Yukon,25-03-2020,,3,0,0,3,416,,,,9893,,1,50.00,7.13,0.00,0,0.00,0,,,100.00,3,7.13,3,7.13,0,0.00,3,7.13,0,0.00,0,1.02,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,25-03-2020,,1,0,0,1,481,,,,10651,,0,0.00,2.21,0.00,0,0.00,0,,,100.00,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00
62,Nunavut,Nunavut,25-03-2020,,0,0,0,0,97,,,,2465,,0,0.00,0.00,0.00,0,,16,,,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,25-03-2020,,13,0,0,13,76,,,,,,0,0.00,,,0,0.00,0,,,100.00,13,,12,,0,,4,,0,,1,,0,
1,Canada,Canada,25-03-2020,,3385,24,35,3409,147865,,,,3891,,617,22.10,8.97,0.09,8,1.03,22727,,,98.97,3374,8.88,3306,8.70,33,0.09,2812,7.40,26,0.07,402,1.06,4,0.01
59,British Columbia,Colombie-Britannique,26-03-2020,,725,0,14,725,30238,,186,25.66,5874,,66,10.02,14.08,0.27,0,1.93,1894,,186,72.41,525,10.20,679,13.19,13,0.25,454,8.82,6,0.12,65,1.26,1,0.02
48,Alberta,Alberta,26-03-2020,,486,0,2,486,36600,,27,5.56,8277,,67,15.99,10.99,0.05,0,0.41,1092,,27,94.03,457,10.33,467,10.56,2,0.05,340,7.69,1,0.02,49,1.10,0,0.00
47,Saskatchewan,Saskatchewan,26-03-2020,,95,0,0,95,6729,,3,3.16,5709,,9,10.47,8.06,0.00,0,0.00,618,,3,96.84,92,7.81,94,7.98,0,0.00,75,6.36,0,0.00,11,0.91,0,0.00
46,Manitoba,Manitoba,26-03-2020,,11,25,0,36,5429,,1,2.78,3936,,1,2.86,2.61,0.00,0,0.00,689,,1,97.22,35,2.54,35,2.54,0,0.00,19,1.38,0,0.00,3,0.20,0,0.00
35,Ontario,Ontario,26-03-2020,,858,0,15,858,41217,,8,0.93,2797,,170,24.71,5.82,0.10,2,1.75,3177,,8,97.32,835,5.67,799,5.42,14,0.10,600,4.07,13,0.09,86,0.58,2,0.01
24,Quebec,Québec,26-03-2020,,1629,0,8,1629,33311,,2,0.12,3885,,290,21.66,19.00,0.09,2,0.49,5483,,2,99.39,1619,18.88,1616,18.85,8,0.09,1508,17.59,7,0.08,215,2.51,1,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-03-2020,,82,0,0,82,1447,,,,2771,,15,22.39,15.71,0.00,0,0.00,212,,,100.00,82,15.71,82,15.71,0,0.00,79,15.13,0,0.00,11,2.16,0,0.00
13,New Brunswick,Nouveau-Brunswick,26-03-2020,,33,0,0,33,1849,,,,2366,,7,26.92,4.22,0.00,0,0.00,169,,,100.00,33,4.22,32,4.09,0,0.00,22,2.82,0,0.00,3,0.40,0,0.00
12,Nova Scotia,Nouvelle-Écosse,26-03-2020,,73,0,0,73,3417,,2,2.74,3489,,5,7.35,7.45,0.00,0,0.00,409,,2,97.26,71,7.25,73,7.45,0,0.00,59,6.02,0,0.00,8,0.86,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,26-03-2020,,9,0,0,9,353,,1,11.11,2211,,4,80.00,5.64,0.00,0,0.00,52,,1,88.89,8,5.01,9,5.64,0,0.00,7,4.39,0,0.00,1,0.63,0,0.00
60,Yukon,Yukon,26-03-2020,,3,0,0,3,416,,,,9893,,0,0.00,7.13,0.00,0,0.00,0,,,100.00,3,7.13,3,7.13,0,0.00,3,7.13,0,0.00,0,1.02,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,26-03-2020,,1,0,0,1,481,,,,10651,,0,0.00,2.21,0.00,0,0.00,0,,,100.00,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00
62,Nunavut,Nunavut,26-03-2020,,0,0,0,0,116,,,,2948,,0,0.00,0.00,0.00,0,,19,,,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,26-03-2020,,13,0,0,13,76,,,,,,0,0.00,,,0,0.00,0,,,100.00,13,,12,,0,,3,,0,,0,,0,
1,Canada,Canada,26-03-2020,,4018,25,39,4043,161679,,230,5.69,4254,,634,18.60,10.64,0.10,4,0.96,13814,,230,93.35,3774,9.93,3902,10.27,37,0.10,3170,8.34,27,0.07,453,1.19,4,0.01
59,British Columbia,Colombie-Britannique,27-03-2020,,725,0,14,725,31536,,186,25.66,6126,,0,0.00,14.08,0.27,0,1.93,1298,,0,72.41,525,10.20,672,13.05,13,0.25,454,8.82,5,0.10,65,1.26,1,0.01
48,Alberta,Alberta,27-03-2020,,542,0,2,542,38215,,27,4.98,8642,,56,11.52,12.26,0.05,0,0.37,1615,,0,94.65,513,11.60,519,11.74,2,0.05,347,7.85,1,0.02,50,1.12,0,0.00
47,Saskatchewan,Saskatchewan,27-03-2020,,104,0,0,104,7360,,3,2.88,6244,,9,9.47,8.82,0.00,0,0.00,631,,0,97.12,101,8.57,103,8.74,0,0.00,78,6.62,0,0.00,11,0.95,0,0.00
46,Manitoba,Manitoba,27-03-2020,,25,14,1,39,6022,,1,2.56,4366,,3,8.33,2.83,0.07,1,2.56,593,,0,94.87,37,2.68,36,2.61,1,0.07,22,1.60,1,0.07,3,0.23,0,0.01
35,Ontario,Ontario,27-03-2020,,993,0,18,993,43651,,8,0.81,2963,,135,15.73,6.74,0.12,3,1.81,2434,,0,97.38,967,6.56,914,6.20,17,0.12,682,4.63,16,0.11,97,0.66,2,0.02
24,Quebec,Québec,27-03-2020,,2021,0,18,2021,34356,,29,1.43,4007,,392,24.06,23.57,0.21,10,0.89,1045,,27,97.67,1974,23.02,2004,23.37,18,0.21,1882,21.95,17,0.20,269,3.14,2,0.03
